platform,title,url,budget_min,budget_max,budget_currency,budget_type,skills,category,posted_date,full_description,description_snippet,seller_level
Fiverr.com,تحسين أكواد التتبع,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%AD%D8%B3%D9%8A%D9%86+%D8%A3%D9%83%D9%88%D8%A7%D8%AF+%D8%A7%D9%84%D8%AA%D8%AA%D8%A8%D8%B9,,,USD,unknown,Freelance Services,,2026-05-06 07:44:39,لدينا حملات اعلانية على جوجل ادز ونرغب بتحسين اكواد التتبع وقنوات التواصل,,New Seller
Fiverr.com,صناعة ديمو للعبة على محرك انريل 5,https://www.fiverr.com/search/gigs?query=%D8%B5%D9%86%D8%A7%D8%B9%D8%A9+%D8%AF%D9%8A%D9%85%D9%88+%D9%84%D9%84%D8%B9%D8%A8%D8%A9+%D8%B9%D9%84%D9%89+%D9%85%D8%AD%D8%B1%D9%83+%D8%A7%D9%86%D8%B1%D9%8A%D9%84+5,,,USD,unknown,Freelance Services,,2026-05-06 07:42:31,احتاج شخص متمرس على محرك انريل 5 لصناعة يدمو بسيط للعبة من منظور ثالث,,Top Rated Seller
Fiverr.com,إعداد قوائم عرض بخدمات وأسعارها حسب السوق السعودى قابلة للتعديل,https://www.fiverr.com/search/gigs?query=%D8%A5%D8%B9%D8%AF%D8%A7%D8%AF+%D9%82%D9%88%D8%A7%D8%A6%D9%85+%D8%B9%D8%B1%D8%B6+%D8%A8%D8%AE%D8%AF%D9%85%D8%A7%D8%AA+%D9%88%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1%D9%87%D8%A7+%D8%AD%D8%B3%D8%A8+%D8%A7%D9%84%D8%B3%D9%88%D9%82+%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%89+%D9%82%D8%A7%D8%A8%D9%84%D8%A9+%D9%84%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84,,,USD,unknown,Mobile App,,2026-05-06 07:40:07,أحتاج لعمل قوائم تعرض على العميل من خلال إعلان أو تطبيقات مثل الواتساب أو التيك توك,,Level 1 Seller
Fiverr.com,تصميم داخلي وواجهة عمارة ومدخلها,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D8%AF%D8%A7%D8%AE%D9%84%D9%8A+%D9%88%D9%88%D8%A7%D8%AC%D9%87%D8%A9+%D8%B9%D9%85%D8%A7%D8%B1%D8%A9+%D9%88%D9%85%D8%AF%D8%AE%D9%84%D9%87%D8%A7,,,USD,unknown,Graphic Design | Web Development,,2026-05-06 07:37:53,الموقع عبارة عن عمارة خمس شقق وفيلا دور ونصف,,Top Rated Seller
Fiverr.com,تصميم واجهة رئيسية,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D9%88%D8%A7%D8%AC%D9%87%D8%A9+%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A%D8%A9,,,USD,unknown,Graphic Design,,2026-05-06 07:30:58,السلام عليكم،,,New Seller
Fiverr.com,مدرب متخصص في برامج الذكاء الاصطناعي,https://www.fiverr.com/search/gigs?query=%D9%85%D8%AF%D8%B1%D8%A8+%D9%85%D8%AA%D8%AE%D8%B5%D8%B5+%D9%81%D9%8A+%D8%A8%D8%B1%D8%A7%D9%85%D8%AC+%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1+%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A,,,USD,unknown,Freelance Services,,2026-05-06 07:24:39,السلام عليكم,,Level 2 Seller
Fiverr.com,شعار لشركة تطوير عقاري أسمها AKZAN,https://www.fiverr.com/search/gigs?query=%D8%B4%D8%B9%D8%A7%D8%B1+%D9%84%D8%B4%D8%B1%D9%83%D8%A9+%D8%AA%D8%B7%D9%88%D9%8A%D8%B1+%D8%B9%D9%82%D8%A7%D8%B1%D9%8A+%D8%A3%D8%B3%D9%85%D9%87%D8%A7+AKZAN,,,USD,unknown,Graphic Design | Logo Design | Web Development,,2026-05-06 07:23:07,نبحث عن مصمم جرافيك محترف لتصميم 3 نماذج شعارات عصرية ومبتكرة لشركة تطوير عقاري باسم:,,New Seller
Fiverr.com,عمل تطبيق بث مباشر فيديو وصوت بنظام الوكالات والألعاب,https://www.fiverr.com/search/gigs?query=%D8%B9%D9%85%D9%84+%D8%AA%D8%B7%D8%A8%D9%8A%D9%82+%D8%A8%D8%AB+%D9%85%D8%A8%D8%A7%D8%B4%D8%B1+%D9%81%D9%8A%D8%AF%D9%8A%D9%88+%D9%88%D8%B5%D9%88%D8%AA+%D8%A8%D9%86%D8%B8%D8%A7%D9%85+%D8%A7%D9%84%D9%88%D9%83%D8%A7%D9%84%D8%A7%D8%AA+%D9%88%D8%A7%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8,,,USD,unknown,Mobile App | Video Editing,,2026-05-06 07:19:16,"أحتاج مبرمج محترف لعمل تطبيق بث مباشر (فيديو وصوت) مثل بوبو لايف، يتضمن: غرف بث فيديو وصوت، نظام وكالات كامل، ألعاب تفاعلية داخل البث، وطرق سحب أرباح متعددة للمستخدمين والوكلاء.""",,Level 1 Seller
Fiverr.com,تطوير قسم الورشة والمستودعات لشركة نقل,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B7%D9%88%D9%8A%D8%B1+%D9%82%D8%B3%D9%85+%D8%A7%D9%84%D9%88%D8%B1%D8%B4%D8%A9+%D9%88%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%88%D8%AF%D8%B9%D8%A7%D8%AA+%D9%84%D8%B4%D8%B1%D9%83%D8%A9+%D9%86%D9%82%D9%84,,,USD,unknown,Web Development,,2026-05-06 07:14:51,"السلام عليكم ورحمة الله وبركاته ,,",,Top Rated Seller
Fiverr.com,مطلوب B2B Sales Closer قوي للتواصل مع عيادات زراعة الأسنان وإغلاق شراكات,https://www.fiverr.com/search/gigs?query=%D9%85%D8%B7%D9%84%D9%88%D8%A8+B2B+Sales+Closer+%D9%82%D9%88%D9%8A+%D9%84%D9%84%D8%AA%D9%88%D8%A7%D8%B5%D9%84+%D9%85%D8%B9+%D8%B9%D9%8A%D8%A7%D8%AF%D8%A7%D8%AA+%D8%B2%D8%B1%D8%A7%D8%B9%D8%A9+%D8%A7%D9%84%D8%A3%D8%B3%D9%86%D8%A7%D9%86+%D9%88%D8%A5%D8%BA%D9%84%D8%A7%D9%82+%D8%B4%D8%B1%D8%A7%D9%83%D8%A7%D8%AA,,,USD,unknown,Freelance Services,,2026-05-06 07:05:10,أبحث عن شخص قوي في مبيعات B2B عبر الهاتف وواتساب للتواصل مع عيادات الأسنان وإقناعهم بالتعاون معنا في خدمة متخصصة لجلب مرضى زراعة الأسنان.,,Level 2 Seller
Fiverr.com,Media Buyer محترف لإعلانات عيادات زراعة الأسنان,https://www.fiverr.com/search/gigs?query=Media+Buyer+%D9%85%D8%AD%D8%AA%D8%B1%D9%81+%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D8%A7%D8%AA+%D8%B9%D9%8A%D8%A7%D8%AF%D8%A7%D8%AA+%D8%B2%D8%B1%D8%A7%D8%B9%D8%A9+%D8%A7%D9%84%D8%A3%D8%B3%D9%86%D8%A7%D9%86,,,USD,unknown,Freelance Services,,2026-05-06 07:03:01,مطلوب Media Buyer محترف لحملات زراعة الأسنان على فيسبوك وجوجل,,Level 1 Seller
Fiverr.com,تصميم فيديو إعلاني عن دورة تعليم البرمجة عن طريق الذكاء الاصطناعي,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D9%81%D9%8A%D8%AF%D9%8A%D9%88+%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D9%8A+%D8%B9%D9%86+%D8%AF%D9%88%D8%B1%D8%A9+%D8%AA%D8%B9%D9%84%D9%8A%D9%85+%D8%A7%D9%84%D8%A8%D8%B1%D9%85%D8%AC%D8%A9+%D8%B9%D9%86+%D8%B7%D8%B1%D9%8A%D9%82+%D8%A7%D9%84%D8%B0%D9%83%D8%A7%D8%A1+%D8%A7%D9%84%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A,,,USD,unknown,Graphic Design | Software Development | Video Editing,,2026-05-06 06:58:06,اريد تصميم فيديو اعلان عن دورة تعليم البرمجة عن طريق الذكاء الاصطناعي بحيث يكون فيه,,Top Rated Seller
Fiverr.com,داش بورد تفاعلي على الأكسل,https://www.fiverr.com/search/gigs?query=%D8%AF%D8%A7%D8%B4+%D8%A8%D9%88%D8%B1%D8%AF+%D8%AA%D9%81%D8%A7%D8%B9%D9%84%D9%8A+%D8%B9%D9%84%D9%89+%D8%A7%D9%84%D8%A3%D9%83%D8%B3%D9%84,,,USD,unknown,Data Analysis,,2026-05-06 06:54:27,داش بورد تفاعلي بقائمة خيارات يتم ملءها تحدد مخرجات الرسوم البيانية لتظهر الارقام والبيانات المطلوبة,,Level 2 Seller
Fiverr.com,مصمم أثاث لعدد 4 غرف,https://www.fiverr.com/search/gigs?query=%D9%85%D8%B5%D9%85%D9%85+%D8%A3%D8%AB%D8%A7%D8%AB+%D9%84%D8%B9%D8%AF%D8%AF+4+%D8%BA%D8%B1%D9%81,,,USD,unknown,Graphic Design,,2026-05-06 06:45:35,ارغب في مصمم متخصص في تصميم اثاث فاخر بالطراز المودرن لعدد 4 غرف نوم و مجلس رجال و مجلس نساء و صالة طعام و صالة معيشة,,Level 2 Seller
Fiverr.com,تصميم بورتفوليو 15 صفحة,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D8%A8%D9%88%D8%B1%D8%AA%D9%81%D9%88%D9%84%D9%8A%D9%88+15+%D8%B5%D9%81%D8%AD%D8%A9,,,USD,unknown,Graphic Design,,2026-05-06 06:42:59,تصميم بورتفوليو مكون من ١٥ صفحة المحتوى جاهز المطلوب فقط التنسيق والاخراج,,Level 1 Seller
Fiverr.com,مستقلة متخصصة في المبيعات,https://www.fiverr.com/search/gigs?query=%D9%85%D8%B3%D8%AA%D9%82%D9%84%D8%A9+%D9%85%D8%AA%D8%AE%D8%B5%D8%B5%D8%A9+%D9%81%D9%8A+%D8%A7%D9%84%D9%85%D8%A8%D9%8A%D8%B9%D8%A7%D8%AA,,,USD,unknown,Freelance Services,,2026-05-06 06:38:25,مطلوب مستقلة متخصصة في المبيعات أنثى للقيام بعمل الرد على الزبائن من خلال الواتساب وحساب الانستقرام,,Level 1 Seller
Fiverr.com,حملة على التيك توك,https://www.fiverr.com/search/gigs?query=%D8%AD%D9%85%D9%84%D8%A9+%D8%B9%D9%84%D9%89+%D8%A7%D9%84%D8%AA%D9%8A%D9%83+%D8%AA%D9%88%D9%83,,,USD,unknown,Freelance Services,,2026-05-06 06:32:07,عنوان المشروع:,,Top Rated Seller
Fiverr.com,مراجعة تطبيق تم بناؤه باستخدام Gemini,https://www.fiverr.com/search/gigs?query=%D9%85%D8%B1%D8%A7%D8%AC%D8%B9%D8%A9+%D8%AA%D8%B7%D8%A8%D9%8A%D9%82+%D8%AA%D9%85+%D8%A8%D9%86%D8%A7%D8%A4%D9%87+%D8%A8%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85+Gemini,,,USD,unknown,Mobile App,,2026-05-06 06:25:44,السلام عليكم، عندي تطبيق تم بناؤه باستخدام Gemini، والتطبيق شبه جاهز لكن يحتاج بعض التعديلات النهائية ثم رفعه على Apple App Store و Google Play.,,Top Rated Seller
Fiverr.com,تنسيق وتصميم كتاب تعليمي عن البورصة الأمريكية للنشر على أمازون,https://www.fiverr.com/search/gigs?query=%D8%AA%D9%86%D8%B3%D9%8A%D9%82+%D9%88%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D9%83%D8%AA%D8%A7%D8%A8+%D8%AA%D8%B9%D9%84%D9%8A%D9%85%D9%8A+%D8%B9%D9%86+%D8%A7%D9%84%D8%A8%D9%88%D8%B1%D8%B5%D8%A9+%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9+%D9%84%D9%84%D9%86%D8%B4%D8%B1+%D8%B9%D9%84%D9%89+%D8%A3%D9%85%D8%A7%D8%B2%D9%88%D9%86,,,USD,unknown,Graphic Design,,2026-05-05 21:57:53,مرحباً، لدي مسودة كتاب تعليمي حول البورصة الأمريكية (نصوص جاهزة)، وأبحث عن مصمم محترف للقيام بالآتي:,,New Seller
Fiverr.com,إدارة حساب amazon ppc,https://www.fiverr.com/search/gigs?query=%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9+%D8%AD%D8%B3%D8%A7%D8%A8+amazon+ppc,,,USD,unknown,Project Management,,2026-05-05 21:55:49,انا بحاجة لادارة حساب amazon من اعلانات و ادارة المخزون,,New Seller
Fiverr.com,أخصائي seo,https://www.fiverr.com/search/gigs?query=%D8%A3%D8%AE%D8%B5%D8%A7%D8%A6%D9%8A+seo,,,USD,unknown,Seo,,2026-05-05 21:22:43,? مطلوب أخصائي SEO (تحسين محركات البحث),,Top Rated Seller
Fiverr.com,إدارة حملة إعلانية,https://www.fiverr.com/search/gigs?query=%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9+%D8%AD%D9%85%D9%84%D8%A9+%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D9%8A%D8%A9,,,USD,unknown,Project Management,,2026-05-05 21:08:13,السلام عليكم,,Level 2 Seller
Fiverr.com,تصميم داخلي لاستراحة خاصة,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D8%AF%D8%A7%D8%AE%D9%84%D9%8A+%D9%84%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AD%D8%A9+%D8%AE%D8%A7%D8%B5%D8%A9,,,USD,unknown,Graphic Design,,2026-05-05 20:46:25,تصميم داخلي لاستراحة خاصة مع توظيف طبيعة المنطقة وحسب الاشتراطات البلدية,,Level 1 Seller
Fiverr.com,تصميم هوية لمطعم,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D9%87%D9%88%D9%8A%D8%A9+%D9%84%D9%85%D8%B7%D8%B9%D9%85,,,USD,unknown,Brand Identity | Graphic Design,,2026-05-05 20:37:10,السلام عليكم,,New Seller
Fiverr.com,مدخل بيانات أودو,https://www.fiverr.com/search/gigs?query=%D9%85%D8%AF%D8%AE%D9%84+%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA+%D8%A3%D9%88%D8%AF%D9%88,,,USD,unknown,Data Analysis,,2026-05-05 20:18:50,"احتاج مدخل بيانات دقيق , على اودوو",,Level 2 Seller
Fiverr.com,متخصص SEO محترف وخبرة في بناء الروابط الخلفية ( Backlinks ),https://www.fiverr.com/search/gigs?query=%D9%85%D8%AA%D8%AE%D8%B5%D8%B5+SEO+%D9%85%D8%AD%D8%AA%D8%B1%D9%81+%D9%88%D8%AE%D8%A8%D8%B1%D8%A9+%D9%81%D9%8A+%D8%A8%D9%86%D8%A7%D8%A1+%D8%A7%D9%84%D8%B1%D9%88%D8%A7%D8%A8%D8%B7+%D8%A7%D9%84%D8%AE%D9%84%D9%81%D9%8A%D8%A9+%28+Backlinks+%29,,,USD,unknown,Seo,,2026-05-05 20:01:51,نبحث عن متخصص SEO محترف لديه خبرة في بناء الروابط الخلفية (Backlinks) لتحسين ظهور متجر إلكتروني متخصص في بيع عسل النحل البلدي داخل المملكة العربية السعودية.,,Top Rated Seller
Fiverr.com,اعداد محتوى تسويقي,https://www.fiverr.com/search/gigs?query=%D8%A7%D8%B9%D8%AF%D8%A7%D8%AF+%D9%85%D8%AD%D8%AA%D9%88%D9%89+%D8%AA%D8%B3%D9%88%D9%8A%D9%82%D9%8A,,,USD,unknown,Digital Marketing,,2026-05-05 19:59:10,لدينا منهج تربوي مخصص بيعه للروضات والمدارس,,New Seller
Fiverr.com,تطوير تطبيق نقل (مشابه لأوبر) بثلاثة تطبيقات (عميل + سائق + لوحة تحكم موبايل),https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B7%D9%88%D9%8A%D8%B1+%D8%AA%D8%B7%D8%A8%D9%8A%D9%82+%D9%86%D9%82%D9%84+%28%D9%85%D8%B4%D8%A7%D8%A8%D9%87+%D9%84%D8%A3%D9%88%D8%A8%D8%B1%29+%D8%A8%D8%AB%D9%84%D8%A7%D8%AB%D8%A9+%D8%AA%D8%B7%D8%A8%D9%8A%D9%82%D8%A7%D8%AA+%28%D8%B9%D9%85%D9%8A%D9%84+%2B+%D8%B3%D8%A7%D8%A6%D9%82+%2B+%D9%84%D9%88%D8%AD%D8%A9+%D8%AA%D8%AD%D9%83%D9%85+%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84%29,,,USD,unknown,Mobile App | Web Development,,2026-05-05 19:57:37,أرغب في تطوير تطبيق نقل ذكي مشابه لتطبيقات مثل أوبر أو كريم، بحيث يتكون المشروع من ثلاثة تطبيقات مترابطة تعمل على الهواتف والأجهزة اللوحية:,,Level 1 Seller
Fiverr.com,مصمم داخلي محترف لتصميم مطبخ Scandinavian مودرن مع المخططات التنفيذية وقائمة التقطيع,https://www.fiverr.com/search/gigs?query=%D9%85%D8%B5%D9%85%D9%85+%D8%AF%D8%A7%D8%AE%D9%84%D9%8A+%D9%85%D8%AD%D8%AA%D8%B1%D9%81+%D9%84%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D9%85%D8%B7%D8%A8%D8%AE+Scandinavian+%D9%85%D9%88%D8%AF%D8%B1%D9%86+%D9%85%D8%B9+%D8%A7%D9%84%D9%85%D8%AE%D8%B7%D8%B7%D8%A7%D8%AA+%D8%A7%D9%84%D8%AA%D9%86%D9%81%D9%8A%D8%B0%D9%8A%D8%A9+%D9%88%D9%82%D8%A7%D8%A6%D9%85%D8%A9+%D8%A7%D9%84%D8%AA%D9%82%D8%B7%D9%8A%D8%B9,,,USD,unknown,Graphic Design,,2026-05-05 19:42:08,بحث عن مصمم داخلي خبير لتنفيذ تصميم متكامل لمطبخ بنظام (U-Shape)  التصميم يعتمد على الطراز الاسكندنافي المودرن,,New Seller
Fiverr.com,تصميم موقع ويب ومتجر إلكتروني مع ربطه بنظام Odoo — شركة أرضيات ودعاسات,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D9%85%D9%88%D9%82%D8%B9+%D9%88%D9%8A%D8%A8+%D9%88%D9%85%D8%AA%D8%AC%D8%B1+%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A+%D9%85%D8%B9+%D8%B1%D8%A8%D8%B7%D9%87+%D8%A8%D9%86%D8%B8%D8%A7%D9%85+Odoo+%E2%80%94+%D8%B4%D8%B1%D9%83%D8%A9+%D8%A3%D8%B1%D8%B6%D9%8A%D8%A7%D8%AA+%D9%88%D8%AF%D8%B9%D8%A7%D8%B3%D8%A7%D8%AA,,,USD,unknown,Graphic Design | Web Development,,2026-05-05 19:38:20,أبحث عن مطور متخصص في Odoo لتنفيذ المهام التالية:,,Level 2 Seller
Fiverr.com,مصمم بوكسات وأكواب ورقية,https://www.fiverr.com/search/gigs?query=%D9%85%D8%B5%D9%85%D9%85+%D8%A8%D9%88%D9%83%D8%B3%D8%A7%D8%AA+%D9%88%D8%A3%D9%83%D9%88%D8%A7%D8%A8+%D9%88%D8%B1%D9%82%D9%8A%D8%A9,,,USD,unknown,Freelance Services,,2026-05-05 19:12:22,مطلوب مصمم اكواب ورقية بوكسات عنده خبره في القوالب وشغل الدعاية والاعلان,,Level 2 Seller
Fiverr.com,مونتاج إحترافي لمقاطع قصيرة (ريلز / تيك توك / يوتيوب شورتس),https://www.fiverr.com/search/gigs?query=%D9%85%D9%88%D9%86%D8%AA%D8%A7%D8%AC+%D8%A5%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A+%D9%84%D9%85%D9%82%D8%A7%D8%B7%D8%B9+%D9%82%D8%B5%D9%8A%D8%B1%D8%A9+%28%D8%B1%D9%8A%D9%84%D8%B2+%2F+%D8%AA%D9%8A%D9%83+%D8%AA%D9%88%D9%83+%2F+%D9%8A%D9%88%D8%AA%D9%8A%D9%88%D8%A8+%D8%B4%D9%88%D8%B1%D8%AA%D8%B3%29,,,USD,unknown,Video Editing,,2026-05-05 19:03:24,أبحث عن مونتير محترف جداً في صناعة فيديوهات قصيرة تفاعلية، يركز على جذب الانتباه من أول ثانية حتى النهاية.,,New Seller
Fiverr.com,قراءة وتحليل وتعديل حملة إعلانية على قوقل,https://www.fiverr.com/search/gigs?query=%D9%82%D8%B1%D8%A7%D8%A1%D8%A9+%D9%88%D8%AA%D8%AD%D9%84%D9%8A%D9%84+%D9%88%D8%AA%D8%B9%D8%AF%D9%8A%D9%84+%D8%AD%D9%85%D9%84%D8%A9+%D8%A5%D8%B9%D9%84%D8%A7%D9%86%D9%8A%D8%A9+%D8%B9%D9%84%D9%89+%D9%82%D9%88%D9%82%D9%84,,,USD,unknown,Data Analysis,,2026-05-05 18:44:10,قمت بانشاء حمله اعلانيه على قوقل والهدف الرئيسي منها ظهور مطعم على قوقل ماب(خرائط قوقل),,New Seller
Fiverr.com,مسؤول رد على العملاء ودعم فني لبوابة الدعم الخاصة بنا,https://www.fiverr.com/search/gigs?query=%D9%85%D8%B3%D8%A4%D9%88%D9%84+%D8%B1%D8%AF+%D8%B9%D9%84%D9%89+%D8%A7%D9%84%D8%B9%D9%85%D9%84%D8%A7%D8%A1+%D9%88%D8%AF%D8%B9%D9%85+%D9%81%D9%86%D9%8A+%D9%84%D8%A8%D9%88%D8%A7%D8%A8%D8%A9+%D8%A7%D9%84%D8%AF%D8%B9%D9%85+%D8%A7%D9%84%D8%AE%D8%A7%D8%B5%D8%A9+%D8%A8%D9%86%D8%A7,,,USD,unknown,Web Development,,2026-05-05 18:43:06,"نبحث عن مسؤول دعم فني للرد على تذاكر العملاء عبر موقعنا الإلكتروني :
https://deliverywolf.net",,Level 1 Seller
Fiverr.com,إنشاء متجر دروبشيبينغ إحترافي في مجال العناية الشخصية للسوق الأمريكي (Shopify),https://www.fiverr.com/search/gigs?query=%D8%A5%D9%86%D8%B4%D8%A7%D8%A1+%D9%85%D8%AA%D8%AC%D8%B1+%D8%AF%D8%B1%D9%88%D8%A8%D8%B4%D9%8A%D8%A8%D9%8A%D9%86%D8%BA+%D8%A5%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A+%D9%81%D9%8A+%D9%85%D8%AC%D8%A7%D9%84+%D8%A7%D9%84%D8%B9%D9%86%D8%A7%D9%8A%D8%A9+%D8%A7%D9%84%D8%B4%D8%AE%D8%B5%D9%8A%D8%A9+%D9%84%D9%84%D8%B3%D9%88%D9%82+%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A+%28Shopify%29,,,USD,unknown,Shopify,,2026-05-05 18:41:04,أرغب في إنشاء متجر إلكتروني احترافي بنظام الدروبشيبينغ متخصص في منتجات العناية الشخصية (العناية بالبشرة، الشعر، الجسم، ومنتجات النظافة الشخصية) ويستهدف السوق الأمريكي.,,New Seller
Fiverr.com,تصميم لوغو لمشروع saas متخصص بالتسويق والمبيعات,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B5%D9%85%D9%8A%D9%85+%D9%84%D9%88%D8%BA%D9%88+%D9%84%D9%85%D8%B4%D8%B1%D9%88%D8%B9+saas+%D9%85%D8%AA%D8%AE%D8%B5%D8%B5+%D8%A8%D8%A7%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82+%D9%88%D8%A7%D9%84%D9%85%D8%A8%D9%8A%D8%B9%D8%A7%D8%AA,,,USD,unknown,Ai | Digital Marketing | Graphic Design,,2026-05-05 18:39:21,تصميم لوغو لمشروع saas متخصص بالتسويق والمبيعات باستخدام الذكاء الصنعي AI,,Level 1 Seller
Fiverr.com,تسويق الكتروني وادارة الحملات الاعلانية,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%B3%D9%88%D9%8A%D9%82+%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A+%D9%88%D8%A7%D8%AF%D8%A7%D8%B1%D8%A9+%D8%A7%D9%84%D8%AD%D9%85%D9%84%D8%A7%D8%AA+%D8%A7%D9%84%D8%A7%D8%B9%D9%84%D8%A7%D9%86%D9%8A%D8%A9,,,USD,unknown,Digital Marketing,,2026-05-05 18:38:51,نحن شركة عقاريه صغيرة نرغب في زيادة عملائنا عبر التسويق الرقمي وحملات اعلانيه,,Level 1 Seller
Fiverr.com,تغيير تنسيق جداول في ملف الوورد وتحويل المبيانات لتكون متناسقة وجيدة,https://www.fiverr.com/search/gigs?query=%D8%AA%D8%BA%D9%8A%D9%8A%D8%B1+%D8%AA%D9%86%D8%B3%D9%8A%D9%82+%D8%AC%D8%AF%D8%A7%D9%88%D9%84+%D9%81%D9%8A+%D9%85%D9%84%D9%81+%D8%A7%D9%84%D9%88%D9%88%D8%B1%D8%AF+%D9%88%D8%AA%D8%AD%D9%88%D9%8A%D9%84+%D8%A7%D9%84%D9%85%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA+%D9%84%D8%AA%D9%83%D9%88%D9%86+%D9%85%D8%AA%D9%86%D8%A7%D8%B3%D9%82%D8%A9+%D9%88%D8%AC%D9%8A%D8%AF%D8%A9,,,USD,unknown,Data Analysis,,2026-05-05 18:36:36,مرحباً،,,Level 1 Seller
Fiverr.com,كتابة اسكربتات,https://www.fiverr.com/search/gigs?query=%D9%83%D8%AA%D8%A7%D8%A8%D8%A9+%D8%A7%D8%B3%D9%83%D8%B1%D8%A8%D8%AA%D8%A7%D8%AA,,,USD,unknown,Content Writing,,2026-05-05 18:32:47,مطلوب كاتب سكريبت (محترف) لمحتوي ملخصات انمي لقناة يوتيوب وتعاقد طويل الاجل,,New Seller
Fiverr.com,مطلوب مونتير محترف,https://www.fiverr.com/search/gigs?query=%D9%85%D8%B7%D9%84%D9%88%D8%A8+%D9%85%D9%88%D9%86%D8%AA%D9%8A%D8%B1+%D9%85%D8%AD%D8%AA%D8%B1%D9%81,,,USD,unknown,Freelance Services,,2026-05-05 18:31:10,مطلوب مونتير محترف لقناة ملخصات انمي,,New Seller
Fiverr.com,تنسيق ملف ورد وتجهيزه بشكل يومي,https://www.fiverr.com/search/gigs?query=%D8%AA%D9%86%D8%B3%D9%8A%D9%82+%D9%85%D9%84%D9%81+%D9%88%D8%B1%D8%AF+%D9%88%D8%AA%D8%AC%D9%87%D9%8A%D8%B2%D9%87+%D8%A8%D8%B4%D9%83%D9%84+%D9%8A%D9%88%D9%85%D9%8A,,,USD,unknown,Freelance Services,,2026-05-05 18:22:34,احتاج شخص متفرغ بشكل يومي لتنسيق ملف ورد و تسليمه,,Level 1 Seller
Fiverr.com,مراجعة وتنقيح ترجمة ملف  مشروع ماده من العربية إلى الإنجليزية,https://www.fiverr.com/search/gigs?query=%D9%85%D8%B1%D8%A7%D8%AC%D8%B9%D8%A9+%D9%88%D8%AA%D9%86%D9%82%D9%8A%D8%AD+%D8%AA%D8%B1%D8%AC%D9%85%D8%A9+%D9%85%D9%84%D9%81++%D9%85%D8%B4%D8%B1%D9%88%D8%B9+%D9%85%D8%A7%D8%AF%D9%87+%D9%85%D9%86+%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9+%D8%A5%D9%84%D9%89+%D8%A7%D9%84%D8%A5%D9%86%D8%AC%D9%84%D9%8A%D8%B2%D9%8A%D8%A9,,,USD,unknown,Translation,,2026-05-05 18:21:32,ل,,New Seller
