platform,title_raw,title_clean,cleaned_text,full_description,tokens,token_count,budget_extracted,budget_currency,budget_type,skills_clean,category_clean,posted_date
Fiverr.com,"خبير نقل بيانات (Migration) وتطوير واجهة متجر إلكتروني من ""سلة"" إلى موقع خاص",خبير نقل بيانات migration وتطوير واجهه متجر الكتروني سله الي موقع خاص وصف data analysis web development,خبير نقل بيانات migration وتطوير واجهه متجر الكتروني سله الي موقع خاص وصف data analysis web development,وصف المشروع:,خبير | نقل | بيانات | migration | وتطوير | واجهه | متجر | الكتروني | سله | الي | موقع | خاص | وصف | data | analysis | web | development,17,,USD,unknown,data analysis | web development,,2026-05-05 14:16:11
Fiverr.com,خبير في إعلانات Google Ads للتسويق لمتجر إلكتروني متخصص في المنتجات الرقمية,خبير اعلانات google ads للتسويق لمتجر الكتروني متخصص المنتجات الرقميه لدينا متجر الكتروني متخصص بيع المنتجات الرقميه ونر,خبير اعلانات google ads للتسويق لمتجر الكتروني متخصص المنتجات الرقميه لدينا متجر الكتروني متخصص بيع المنتجات الرقميه ونرغب بالتسويق اجل زياده المبيعات. digital marketing google ads,لدينا متجر إلكتروني متخصص في بيع المنتجات الرقمية ونرغب بالتسويق له من أجل زيادة المبيعات.,خبير | اعلانات | google | ads | للتسويق | لمتجر | الكتروني | متخصص | المنتجات | الرقميه | لدينا | متجر | الكتروني | متخصص | بيع | المنتجات | الرقميه | ونرغب | بالتسويق | اجل | زياده | المبيعات. | digital | marketing | google | ads,26,,USD,unknown,digital marketing | google ads,,2026-05-05 14:13:43
Fiverr.com,عمل فديو شرح لطريقة استخدام موقع,عمل فديو شرح لطريقه استخدام موقع اريد شخص خبير لعمل شرح فديو لطريقه استخدام الموقع وطبعا يكون بدون صوت شخص الشرح السهل ا,عمل فديو شرح لطريقه استخدام موقع اريد شخص خبير لعمل شرح فديو لطريقه استخدام الموقع وطبعا يكون بدون صوت شخص الشرح السهل المفتاح لسهوله استخدام الموقع علما اني ارغب بفهم الفكره لاي شخص حتي يفهم المكتوب الموقع يفهم اللغه ومحتاج الشرح يكون سريع جدا حوالي 30 ثانيه او اقل ويكون بجوده عاليه web development,اريد شخص خبير لعمل شرح فديو لطريقة استخدام الموقع وطبعا يكون بدون صوت شخص ولكن الشرح السهل هو المفتاح لسهوله استخدام الموقع علما اني ارغب بفهم الفكره لأي شخص حتى لو لم يفهم المكتوب في الموقع (لم يفهم اللغه) ومحتاج الشرح يكون سريع جدا حوالي 30 ثانيه او اقل ويكون بجوده عاليه,عمل | فديو | شرح | لطريقه | استخدام | موقع | اريد | شخص | خبير | لعمل | شرح | فديو | لطريقه | استخدام | الموقع | وطبعا | يكون | بدون | صوت | شخص | الشرح | السهل | المفتاح | لسهوله | استخدام | الموقع | علما | اني | ارغب | بفهم | الفكره | لاي | شخص | حتي | يفهم | المكتوب | الموقع | يفهم | اللغه | ومحتاج | الشرح | يكون | سريع | جدا | حوالي | 30 | ثانيه | او | اقل | ويكون | بجوده | عاليه | web | development,54,,USD,unknown,web development,,2026-05-05 14:12:43
Fiverr.com,تطوير تطبيق توصيل طلبات,تطوير تطبيق توصيل طلبات نرغب توظيف مطور لتصميم وتطوير نظام تطبيق لتوصيل الطلبات مشابه لتطبيقات التوصيل المعروفه بحيث يشم,تطوير تطبيق توصيل طلبات نرغب توظيف مطور لتصميم وتطوير نظام تطبيق لتوصيل الطلبات مشابه لتطبيقات التوصيل المعروفه بحيث يشمل graphic design mobile app web development,نرغب في توظيف مطور لتصميم وتطوير نظام/تطبيق لتوصيل الطلبات (مشابه لتطبيقات التوصيل المعروفة)، بحيث يشمل:,تطوير | تطبيق | توصيل | طلبات | نرغب | توظيف | مطور | لتصميم | وتطوير | نظام | تطبيق | لتوصيل | الطلبات | مشابه | لتطبيقات | التوصيل | المعروفه | بحيث | يشمل | graphic | design | mobile | app | web | development,25,,USD,unknown,graphic design | mobile app | web development,,2026-05-05 13:56:17
Fiverr.com,تعديل وتصميم بروفايل مؤسسة مقاولات,تعديل وتصميم بروفايل موسسه مقاولات موجود البروفايل سابقا المطلوب التعديل والاضافه للاوراق والصور للمشاريع عمل تعديلات لب,تعديل وتصميم بروفايل موسسه مقاولات موجود البروفايل سابقا المطلوب التعديل والاضافه للاوراق والصور للمشاريع عمل تعديلات لبعض الصور واضافتها للبروفايل graphic design,موجود البروفايل سابقا المطلوب التعديل والاضافة للاوراق والصور للمشاريع مع عمل تعديلات لبعض الصور واضافتها للبروفايل,تعديل | وتصميم | بروفايل | موسسه | مقاولات | موجود | البروفايل | سابقا | المطلوب | التعديل | والاضافه | للاوراق | والصور | للمشاريع | عمل | تعديلات | لبعض | الصور | واضافتها | للبروفايل | graphic | design,22,,USD,unknown,graphic design,,2026-05-05 13:47:41
Fiverr.com,تصميم صفحة هبوط احترافية للتسويق للتطبيق الكتروني,تصميم صفحه هبوط احترافيه للتسويق للتطبيق الكتروني نبي مصمم محترف يصمم صفحه هبوط مختصره لتطبيق الكتروني للتسويقه عبر المن,تصميم صفحه هبوط احترافيه للتسويق للتطبيق الكتروني نبي مصمم محترف يصمم صفحه هبوط مختصره لتطبيق الكتروني للتسويقه عبر المنصات digital marketing graphic design mobile app,نبي مصمم محترف يصمم صفحة هبوط مختصره لتطبيق الكتروني للتسويقه عبر المنصات,تصميم | صفحه | هبوط | احترافيه | للتسويق | للتطبيق | الكتروني | نبي | مصمم | محترف | يصمم | صفحه | هبوط | مختصره | لتطبيق | الكتروني | للتسويقه | عبر | المنصات | digital | marketing | graphic | design | mobile | app,25,,USD,unknown,digital marketing | graphic design | mobile app,,2026-05-05 13:47:40
Fiverr.com,تصميم بروفايل احترافي لشركة,تصميم بروفايل احترافي لشركه نرغب بتصميم احترافي لبروفايل شركه يحتوي علي graphic design,تصميم بروفايل احترافي لشركه نرغب بتصميم احترافي لبروفايل شركه يحتوي علي graphic design,نرغب بتصميم احترافي لبروفايل شركة يحتوي على,تصميم | بروفايل | احترافي | لشركه | نرغب | بتصميم | احترافي | لبروفايل | شركه | يحتوي | علي | graphic | design,13,,USD,unknown,graphic design,,2026-05-05 13:47:18
Fiverr.com,تجميع بيانات عقارية,تجميع بيانات عقاريه مدخل بيانات لديه خبره المجال العقاري، لاعداد شيتات اكسيل للمتاح بالمساحات والاسعار مشروعات عقاريه ال,تجميع بيانات عقاريه مدخل بيانات لديه خبره المجال العقاري، لاعداد شيتات اكسيل للمتاح بالمساحات والاسعار مشروعات عقاريه الداتا متوفره، والمطلوب تنظيمها بشكل منظم ومجمع لجميع المشاريع data analysis,مطلوب مدخل بيانات لديه خبرة في المجال العقاري، لإعداد شيتات اكسيل للمتاح بالمساحات والاسعار في مشروعات عقاريه الداتا متوفرة، والمطلوب تنظيمها بشكل منظم ومجمع لجميع المشاريع,تجميع | بيانات | عقاريه | مدخل | بيانات | لديه | خبره | المجال | العقاري، | لاعداد | شيتات | اكسيل | للمتاح | بالمساحات | والاسعار | مشروعات | عقاريه | الداتا | متوفره، | والمطلوب | تنظيمها | بشكل | منظم | ومجمع | لجميع | المشاريع | data | analysis,28,,USD,unknown,data analysis,,2026-05-05 13:46:48
Fiverr.com,إنشاء وتطوير موقع إلكتروني مخصص لشركة مقاولات,انشاء وتطوير موقع الكتروني مخصص لشركه مقاولات السلام عليكم، web development,انشاء وتطوير موقع الكتروني مخصص لشركه مقاولات السلام عليكم، web development,السلام عليكم،,انشاء | وتطوير | موقع | الكتروني | مخصص | لشركه | مقاولات | السلام | عليكم، | web | development,11,,USD,unknown,web development,,2026-05-05 13:45:51
Fiverr.com,إعداد قوائم مالية لجمعية غير ربحية (بدون إيرادات حالياً),اعداد قوايم ماليه لجمعيه ربحيه بدون ايرادات حاليا محاسب لديه خبره القطاع الربحي لاعداد قوايم ماليه لجمعيه اهليه جمعيه نب,اعداد قوايم ماليه لجمعيه ربحيه بدون ايرادات حاليا محاسب لديه خبره القطاع الربحي لاعداد قوايم ماليه لجمعيه اهليه جمعيه نبرمج freelance services,نبحث عن محاسب لديه خبرة في القطاع غير الربحي لإعداد قوائم مالية لجمعية أهلية (جمعية نبرمج).,اعداد | قوايم | ماليه | لجمعيه | ربحيه | بدون | ايرادات | حاليا | محاسب | لديه | خبره | القطاع | الربحي | لاعداد | قوايم | ماليه | لجمعيه | اهليه | جمعيه | نبرمج | freelance | services,22,,USD,unknown,freelance services,,2026-05-05 13:35:20
Fiverr.com,تعديل وإعادة عمل ملف إكسيل لمشروع فندقي,تعديل واعاده عمل ملف اكسيل لمشروع فندقي يوجد لدي ملف اكسيل لقوايم ماليه لمشروع سكني فندقي باللغه الانجليزيه .. freelance,تعديل واعاده عمل ملف اكسيل لمشروع فندقي يوجد لدي ملف اكسيل لقوايم ماليه لمشروع سكني فندقي باللغه الانجليزيه .. freelance services,يوجد لدي ملف إكسيل لقوائم مالية لمشروع سكني فندقي باللغة الانجليزية ..,تعديل | واعاده | عمل | ملف | اكسيل | لمشروع | فندقي | يوجد | لدي | ملف | اكسيل | لقوايم | ماليه | لمشروع | سكني | فندقي | باللغه | الانجليزيه | .. | freelance | services,21,,USD,unknown,freelance services,,2026-05-05 13:34:42
Fiverr.com,إنشاء متجر أولي على منصة سلة,انشاء متجر اولي علي منصه سله تم رفع ملف شرح مفصل freelance services,انشاء متجر اولي علي منصه سله تم رفع ملف شرح مفصل freelance services,تم رفع ملف مع شرح مفصل,انشاء | متجر | اولي | علي | منصه | سله | تم | رفع | ملف | شرح | مفصل | freelance | services,13,,USD,unknown,freelance services,,2026-05-05 13:33:17
Fiverr.com,تطوير تطبيق مالي متكامل,تطوير تطبيق مالي متكامل تطوير تطبيق مالي متكامل fintech للحوالات، الخدمات الرقميه، ومحافظ usdt ios android android ios m,تطوير تطبيق مالي متكامل تطوير تطبيق مالي متكامل fintech للحوالات، الخدمات الرقميه، ومحافظ usdt ios android android ios mobile app web development,تطوير تطبيق مالي متكامل (FinTech) للحوالات، الخدمات الرقمية، ومحافظ USDT (iOS & Android),تطوير | تطبيق | مالي | متكامل | تطوير | تطبيق | مالي | متكامل | fintech | للحوالات، | الخدمات | الرقميه، | ومحافظ | usdt | ios | android | android | ios | mobile | app | web | development,22,,USD,unknown,android | ios | mobile app | web development,,2026-05-05 13:33:05
Fiverr.com,تنفيذ خطة SEO شاملة لموقع Stone Beam Demolition وتحسين الأداء التقني والمحتوى والتتبع,تنفيذ خطه seo شامله لموقع stone beam demolition وتحسين الاداء التقني والمحتوي والتتبع تفاصيل seo web development,تنفيذ خطه seo شامله لموقع stone beam demolition وتحسين الاداء التقني والمحتوي والتتبع تفاصيل seo web development,تفاصيل المشروع,تنفيذ | خطه | seo | شامله | لموقع | stone | beam | demolition | وتحسين | الاداء | التقني | والمحتوي | والتتبع | تفاصيل | seo | web | development,17,,USD,unknown,seo | web development,,2026-05-05 13:32:43
Fiverr.com,تصميم بورتفوليو شخصي إحترافي من الصفر,تصميم بورتفوليو شخصي احترافي الصفر تصميم بورتفوليو ملف اعمال شخصي احترافي pdf graphic design,تصميم بورتفوليو شخصي احترافي الصفر تصميم بورتفوليو ملف اعمال شخصي احترافي pdf graphic design,تصميم بورتفوليو (ملف أعمال) شخصي احترافي PDF,تصميم | بورتفوليو | شخصي | احترافي | الصفر | تصميم | بورتفوليو | ملف | اعمال | شخصي | احترافي | pdf | graphic | design,14,,USD,unknown,graphic design,,2026-05-05 13:27:05
Fiverr.com,محلل أعمال تقني لإكمال وثيقة BRD + SRS لمشروع لوجستي,محلل اعمال تقني لاكمال وثيقه brd srs لمشروع لوجستي freelance services,محلل اعمال تقني لاكمال وثيقه brd srs لمشروع لوجستي freelance services,المشروع:,محلل | اعمال | تقني | لاكمال | وثيقه | brd | srs | لمشروع | لوجستي | freelance | services,11,,USD,unknown,freelance services,,2026-05-05 13:02:10
Fiverr.com,مونتاج احترافي لفيديو,مونتاج احترافي لفيديو مونتاج احترافي لفيديو مدته دقيقه video editing,مونتاج احترافي لفيديو مونتاج احترافي لفيديو مدته دقيقه video editing,مونتاج احترافي لفيديو مدته 2 دقيقة,مونتاج | احترافي | لفيديو | مونتاج | احترافي | لفيديو | مدته | دقيقه | video | editing,10,,USD,unknown,video editing,,2026-05-05 12:41:53
Fiverr.com,تصميم كيس أعلاف خاص لمركز نوبل ستيد,تصميم كيس اعلاف خاص لمركز نوبل ستيد ملخص تصميم هويه بصريه وتغليف لاكياس اعلاف خيول brand identity graphic design,تصميم كيس اعلاف خاص لمركز نوبل ستيد ملخص تصميم هويه بصريه وتغليف لاكياس اعلاف خيول brand identity graphic design,ملخص المشروع: تصميم هوية بصرية وتغليف لأكياس أعلاف خيول,تصميم | كيس | اعلاف | خاص | لمركز | نوبل | ستيد | ملخص | تصميم | هويه | بصريه | وتغليف | لاكياس | اعلاف | خيول | brand | identity | graphic | design,19,,USD,unknown,brand identity | graphic design,,2026-05-05 12:40:11
Fiverr.com,تعديل وحل أخطاء بتطبيق flutter واضافة اشياء,تعديل وحل اخطاء بتطبيق flutter واضافه اشياء السلام عليكم flutter mobile app,تعديل وحل اخطاء بتطبيق flutter واضافه اشياء السلام عليكم flutter mobile app,"السلام عليكم,",تعديل | وحل | اخطاء | بتطبيق | flutter | واضافه | اشياء | السلام | عليكم | flutter | mobile | app,12,,USD,unknown,flutter | mobile app,,2026-05-05 12:30:12
Fiverr.com,أخصائي أداء وتسويق رقمي للمتجر الإلكتروني (Media Buyer),اخصايي اداء وتسويق رقمي للمتجر الالكتروني media buyer اخصايي حملات اعلانيه محترف لاداره وتطوير الحملات التسويقيه لمتجر ا,اخصايي اداء وتسويق رقمي للمتجر الالكتروني media buyer اخصايي حملات اعلانيه محترف لاداره وتطوير الحملات التسويقيه لمتجر الكتروني متخصص مجال الاناره، بهدف زياده المبيعات وتحقيق اعلي عايد علي الانفاق الاعلاني عبر منصات الاعلان المختلفه. digital marketing project management web development,نبحث عن أخصائي حملات إعلانية محترف لإدارة وتطوير الحملات التسويقية لمتجر إلكتروني متخصص في مجال الإنارة، بهدف زيادة المبيعات وتحقيق أعلى عائد على الإنفاق الإعلاني عبر منصات الإعلان المختلفة.,اخصايي | اداء | وتسويق | رقمي | للمتجر | الالكتروني | media | buyer | اخصايي | حملات | اعلانيه | محترف | لاداره | وتطوير | الحملات | التسويقيه | لمتجر | الكتروني | متخصص | مجال | الاناره، | بهدف | زياده | المبيعات | وتحقيق | اعلي | عايد | علي | الانفاق | الاعلاني | عبر | منصات | الاعلان | المختلفه. | digital | marketing | project | management | web | development,40,,USD,unknown,digital marketing | project management | web development,,2026-05-05 12:28:26
Fiverr.com,سكرتيرة عن بُعد لمدة شهر واحد,سكرتيره لمده شهر سكرتير سكرتيره لمده شهر واحد، للمساعده تنفيذ مهام متنوعه وتنسيق اعمال مختلفه توجيهات الاداره. project m,سكرتيره لمده شهر سكرتير سكرتيره لمده شهر واحد، للمساعده تنفيذ مهام متنوعه وتنسيق اعمال مختلفه توجيهات الاداره. project management virtual assistant,مطلوب سكرتير / سكرتيرة عن بُعد لمدة شهر واحد، للمساعدة في تنفيذ مهام متنوعة وتنسيق أعمال مختلفة حسب توجيهات الإدارة.,سكرتيره | لمده | شهر | سكرتير | سكرتيره | لمده | شهر | واحد، | للمساعده | تنفيذ | مهام | متنوعه | وتنسيق | اعمال | مختلفه | توجيهات | الاداره. | project | management | virtual | assistant,21,,USD,unknown,project management | virtual assistant,,2026-05-05 12:28:06
Fiverr.com,محاسب عام – لشركة قابضة وشركة تابعة,محاسب عام لشركه قابضه وشركه تابعه ضمن توسعنا، محاسب عام احترافي يمتلك خبره قويه لاداره المنظومه الماليه بشكل متكامل لشرك,محاسب عام لشركه قابضه وشركه تابعه ضمن توسعنا، محاسب عام احترافي يمتلك خبره قويه لاداره المنظومه الماليه بشكل متكامل لشركه قابضه وشركه تابعه لها، وفق اعلي المعايير المهنيه والتنظيميه. project management,ضمن توسّعنا، نبحث عن محاسب عام احترافي يمتلك خبرة قوية لإدارة المنظومة المالية بشكل متكامل لشركة قابضة وشركة تابعة لها، وفق أعلى المعايير المهنية والتنظيمية.,محاسب | عام | لشركه | قابضه | وشركه | تابعه | ضمن | توسعنا، | محاسب | عام | احترافي | يمتلك | خبره | قويه | لاداره | المنظومه | الماليه | بشكل | متكامل | لشركه | قابضه | وشركه | تابعه | لها، | وفق | اعلي | المعايير | المهنيه | والتنظيميه. | project | management,31,,USD,unknown,project management,,2026-05-05 12:24:40
Fiverr.com,كاتب محتوى للمساعدة في إعداد ملزمة تعليمية موجهة لطلاب الجامعة,كاتب محتوي للمساعده اعداد ملزمه تعليميه موجهه لطلاب الجامعه وصف virtual assistant,كاتب محتوي للمساعده اعداد ملزمه تعليميه موجهه لطلاب الجامعه وصف virtual assistant,وصف المشروع:,كاتب | محتوي | للمساعده | اعداد | ملزمه | تعليميه | موجهه | لطلاب | الجامعه | وصف | virtual | assistant,12,,USD,unknown,virtual assistant,,2026-05-05 12:23:38
Fiverr.com,صناع محتوى مبدعين ( ترند ) تيك توك و سناب و انستقرام,صناع محتوي مبدعين ترند تيك توك سناب انستقرام موقع الكتروني قيد الانشاء لعرض الازياء دروب شوبينق web development,صناع محتوي مبدعين ترند تيك توك سناب انستقرام موقع الكتروني قيد الانشاء لعرض الازياء دروب شوبينق web development,"موقع الكتروني قيد الانشاء لعرض الازياء "" دروب شوبينق""",صناع | محتوي | مبدعين | ترند | تيك | توك | سناب | انستقرام | موقع | الكتروني | قيد | الانشاء | لعرض | الازياء | دروب | شوبينق | web | development,18,,USD,unknown,web development,,2026-05-05 12:22:21
Fiverr.com,مصمم بوربوينت احترافي,مصمم بوربوينت احترافي ارغب مصمم محترف لعمل بوربوينت احترافي وعمل بوستر freelance services,مصمم بوربوينت احترافي ارغب مصمم محترف لعمل بوربوينت احترافي وعمل بوستر freelance services,ارغب في مصمم محترف لعمل بوربوينت احترافي  وعمل بوستر,مصمم | بوربوينت | احترافي | ارغب | مصمم | محترف | لعمل | بوربوينت | احترافي | وعمل | بوستر | freelance | services,13,,USD,unknown,freelance services,,2026-05-05 12:16:49
Fiverr.com,فيديو تسويقي لرحلة يخت,فيديو تسويقي لرحله يخت تصميم فيديو بالذكاء الصناعي لرحله يخت شامله ورشه نفسيه ويوجا وغداء digital marketing graphic desi,فيديو تسويقي لرحله يخت تصميم فيديو بالذكاء الصناعي لرحله يخت شامله ورشه نفسيه ويوجا وغداء digital marketing graphic design video editing,تصميم فيديو بالذكاء الصناعي لرحلة يخت شاملة ورشة نفسية ويوجا وغداء,فيديو | تسويقي | لرحله | يخت | تصميم | فيديو | بالذكاء | الصناعي | لرحله | يخت | شامله | ورشه | نفسيه | ويوجا | وغداء | digital | marketing | graphic | design | video | editing,21,,USD,unknown,digital marketing | graphic design | video editing,,2026-05-05 11:55:11
Fiverr.com,مختص SEO لتحسين متجر إلكتروني وزيادة الظهور في نتائج البحث,مختص seo لتحسين متجر الكتروني وزياده الظهور نتايج البحث ابحث خبير seo محترف علي تحسين متجر الكتروني متخصص مجال الاناره ب,مختص seo لتحسين متجر الكتروني وزياده الظهور نتايج البحث ابحث خبير seo محترف علي تحسين متجر الكتروني متخصص مجال الاناره بهدف رفع ترتيب الموقع نتايج البحث وزياده الزيارات العضويه وتحسين معدل التحويل. seo web development,أبحث عن خبير SEO محترف للعمل على تحسين متجر إلكتروني متخصص في مجال الإنارة بهدف رفع ترتيب الموقع في نتائج البحث وزيادة الزيارات العضوية وتحسين معدل التحويل.,مختص | seo | لتحسين | متجر | الكتروني | وزياده | الظهور | نتايج | البحث | ابحث | خبير | seo | محترف | علي | تحسين | متجر | الكتروني | متخصص | مجال | الاناره | بهدف | رفع | ترتيب | الموقع | نتايج | البحث | وزياده | الزيارات | العضويه | وتحسين | معدل | التحويل. | seo | web | development,35,,USD,unknown,seo | web development,,2026-05-05 11:53:58
Fiverr.com,تصميم هوية بصرية متكاملة لعلامة تجارية لمكتبة (قرطاسيات، طباعة، تغليف),تصميم هويه بصريه متكامله لعلامه تجاريه لمكتبه قرطاسيات، طباعه، تغليف وصف brand identity graphic design,تصميم هويه بصريه متكامله لعلامه تجاريه لمكتبه قرطاسيات، طباعه، تغليف وصف brand identity graphic design,**وصف المشروع:**,تصميم | هويه | بصريه | متكامله | لعلامه | تجاريه | لمكتبه | قرطاسيات، | طباعه، | تغليف | وصف | brand | identity | graphic | design,15,,USD,unknown,brand identity | graphic design,,2026-05-05 11:40:22
Fiverr.com,مطلوب صناع محتوى مبدعين ( ترند ) تيك توك,صناع محتوي مبدعين ترند تيك توك شركه خبره 11 عاما توريد المنتجات لدينا متجر الكتروني يضم اكثر 1000 منتج متنوع.نبحث مبدعين,صناع محتوي مبدعين ترند تيك توك شركه خبره 11 عاما توريد المنتجات لدينا متجر الكتروني يضم اكثر 1000 منتج متنوع.نبحث مبدعين freelance services,شركة خبرة 11 عاماً في توريد المنتجات ، لدينا متجر إلكتروني يضم أكثر من 1000 منتج متنوع.نبحث عن مبدعين,صناع | محتوي | مبدعين | ترند | تيك | توك | شركه | خبره | 11 | عاما | توريد | المنتجات | لدينا | متجر | الكتروني | يضم | اكثر | 1000 | منتج | متنوع.نبحث | مبدعين | freelance | services,23,,USD,unknown,freelance services,,2026-05-05 11:37:38
Fiverr.com,بناء هوية لمتجر سلة والتعديل على الألوان والمنتجات,بناء هويه لمتجر سله والتعديل علي الالوان والمنتجات تصميم هويه بصريه للموقع وبنرات تسويقيه brand identity digital marketi,بناء هويه لمتجر سله والتعديل علي الالوان والمنتجات تصميم هويه بصريه للموقع وبنرات تسويقيه brand identity digital marketing graphic design web development,تصميم هوية بصرية للموقع وبنرات تسويقية,بناء | هويه | لمتجر | سله | والتعديل | علي | الالوان | والمنتجات | تصميم | هويه | بصريه | للموقع | وبنرات | تسويقيه | brand | identity | digital | marketing | graphic | design | web | development,22,,USD,unknown,brand identity | digital marketing | graphic design | web development,,2026-05-05 11:33:49
Fiverr.com,حل مشكلة مشروع  WHMCS,حل مشكله whmcs السلام عليكم freelance services,حل مشكله whmcs السلام عليكم freelance services,السلام عليكم,حل | مشكله | whmcs | السلام | عليكم | freelance | services,7,,USD,unknown,freelance services,,2026-05-05 11:33:02
Fiverr.com,تسويق المتجر الإلكتروني وزيادة الزيارات,تسويق المتجر الالكتروني وزياده الزيارات السلام عليكم ورحمه الله وبركاته digital marketing,تسويق المتجر الالكتروني وزياده الزيارات السلام عليكم ورحمه الله وبركاته digital marketing,السلام عليكم ورحمة الله وبركاته,تسويق | المتجر | الالكتروني | وزياده | الزيارات | السلام | عليكم | ورحمه | الله | وبركاته | digital | marketing,12,,USD,unknown,digital marketing,,2026-05-05 11:19:22
Fiverr.com,تصميم فيديو موشن جرافيك إعلاني لتطبيق مسرّة خلال يومين,تصميم فيديو موشن جرافيك اعلاني لتطبيق مسره خلال يومين احتاج مصمم موشن جرافيك محترف لتنفيذ فيديو اعلاني قصير لتطبيق مسره،,تصميم فيديو موشن جرافيك اعلاني لتطبيق مسره خلال يومين احتاج مصمم موشن جرافيك محترف لتنفيذ فيديو اعلاني قصير لتطبيق مسره، مخصص للنشر علي منصات التواصل الاجتماعي. graphic design mobile app video editing,أحتاج مصمم موشن جرافيك محترف لتنفيذ فيديو إعلاني قصير لتطبيق مسرّة، مخصص للنشر على منصات التواصل الاجتماعي.,تصميم | فيديو | موشن | جرافيك | اعلاني | لتطبيق | مسره | خلال | يومين | احتاج | مصمم | موشن | جرافيك | محترف | لتنفيذ | فيديو | اعلاني | قصير | لتطبيق | مسره، | مخصص | للنشر | علي | منصات | التواصل | الاجتماعي. | graphic | design | mobile | app | video | editing,32,,USD,unknown,graphic design | mobile app | video editing,,2026-05-05 11:16:01
Fiverr.com,جمع قاعدة بيانات أفلام ومسلسلات وبرامج و إعلانات عربية,جمع قاعده بيانات افلام ومسلسلات وبرامج اعلانات عربيه محتاج قاعده بيانات افلام ومسلسلات وبرامج عربيه data analysis,جمع قاعده بيانات افلام ومسلسلات وبرامج اعلانات عربيه محتاج قاعده بيانات افلام ومسلسلات وبرامج عربيه data analysis,محتاج قاعدة بيانات افلام ومسلسلات وبرامج عربية,جمع | قاعده | بيانات | افلام | ومسلسلات | وبرامج | اعلانات | عربيه | محتاج | قاعده | بيانات | افلام | ومسلسلات | وبرامج | عربيه | data | analysis,17,,USD,unknown,data analysis,,2026-05-05 11:14:33
Fiverr.com,تعديلات على شعار وتصميم مطبوعات لشركة شحن,تعديلات علي شعار وتصميم مطبوعات لشركه شحن مصمم محترف لعمل التالي graphic design logo design,تعديلات علي شعار وتصميم مطبوعات لشركه شحن مصمم محترف لعمل التالي graphic design logo design,مطلوب مصمم محترف لعمل التالي,تعديلات | علي | شعار | وتصميم | مطبوعات | لشركه | شحن | مصمم | محترف | لعمل | التالي | graphic | design | logo | design,15,,USD,unknown,graphic design | logo design,,2026-05-05 11:02:36
Fiverr.com,تعديل على عرض تقديمي,تعديل علي عرض تقديمي عرض تقديمي طبي المحتوي والملف جاهز ابي تعديل علي التصميم ٣٨ سلايد ابغي التسليم خلال ١٢ ساعه graphic,تعديل علي عرض تقديمي عرض تقديمي طبي المحتوي والملف جاهز ابي تعديل علي التصميم ٣٨ سلايد ابغي التسليم خلال ١٢ ساعه graphic design,عرض تقديمي طبي المحتوى والملف جاهز بس ابي تعديل على التصميم ٣٨ سلايد ابغى التسليم خلال ١٢ ساعة,تعديل | علي | عرض | تقديمي | عرض | تقديمي | طبي | المحتوي | والملف | جاهز | ابي | تعديل | علي | التصميم | ٣٨ | سلايد | ابغي | التسليم | خلال | ١٢ | ساعه | graphic | design,23,,USD,unknown,graphic design,,2026-05-05 10:14:30
Fiverr.com,نبحث عن خبير Odoo لاستشارة عملية وتقنية,خبير odoo لاستشاره عمليه وتقنيه طلب استشاره نظام odoo freelance services,خبير odoo لاستشاره عمليه وتقنيه طلب استشاره نظام odoo freelance services,طلب استشارة – نظام Odoo,خبير | odoo | لاستشاره | عمليه | وتقنيه | طلب | استشاره | نظام | odoo | freelance | services,11,,USD,unknown,freelance services,,2026-05-05 09:34:11
Fiverr.com,بوت ai,بوت ai احتاج بوت ai احمله جهازي يساعدني انجاز المهام الجدوله وترتيب المواعيد والترجمه نظام سيري وغيرها المهام البسيطه ai,بوت ai احتاج بوت ai احمله جهازي يساعدني انجاز المهام الجدوله وترتيب المواعيد والترجمه نظام سيري وغيرها المهام البسيطه ai,احتاج بوت ai احمله في جهازي يساعدني في انجاز المهام مثل الجدوله وترتيب المواعيد والترجمه مثل نظام ( سيري ) وغيرها من المهام البسيطه,بوت | ai | احتاج | بوت | ai | احمله | جهازي | يساعدني | انجاز | المهام | الجدوله | وترتيب | المواعيد | والترجمه | نظام | سيري | وغيرها | المهام | البسيطه | ai,20,,USD,unknown,ai,,2026-05-05 09:24:59
