platform,title_raw,title_clean,cleaned_text,full_description,tokens,token_count,budget_extracted,budget_currency,budget_type,skills_clean,category_clean,posted_date
Mostaqel.com,إنشاء متجر أولي على منصة سلة,انشاء متجر اولي علي منصه سله تم رفع ملف شرح مفصل,انشاء متجر اولي علي منصه سله تم رفع ملف شرح مفصل,تم رفع ملف مع شرح مفصل,انشاء | متجر | اولي | علي | منصه | سله | تم | رفع | ملف | شرح | مفصل,11,,,unknown,,,2026-05-05 13:33:17
Mostaqel.com,تطوير تطبيق مالي متكامل,تطوير تطبيق مالي متكامل تطوير تطبيق مالي متكامل fintech للحوالات، الخدمات الرقميه، ومحافظ usdt ios android,تطوير تطبيق مالي متكامل تطوير تطبيق مالي متكامل fintech للحوالات، الخدمات الرقميه، ومحافظ usdt ios android,تطوير تطبيق مالي متكامل (FinTech) للحوالات، الخدمات الرقمية، ومحافظ USDT (iOS & Android),تطوير | تطبيق | مالي | متكامل | تطوير | تطبيق | مالي | متكامل | fintech | للحوالات، | الخدمات | الرقميه، | ومحافظ | usdt | ios | android,16,,,unknown,,,2026-05-05 13:33:05
Mostaqel.com,تنفيذ خطة SEO شاملة لموقع Stone Beam Demolition وتحسين الأداء التقني والمحتوى والتتبع,تنفيذ خطه seo شامله لموقع stone beam demolition وتحسين الاداء التقني والمحتوي والتتبع تفاصيل,تنفيذ خطه seo شامله لموقع stone beam demolition وتحسين الاداء التقني والمحتوي والتتبع تفاصيل,تفاصيل المشروع,تنفيذ | خطه | seo | شامله | لموقع | stone | beam | demolition | وتحسين | الاداء | التقني | والمحتوي | والتتبع | تفاصيل,14,,,unknown,,,2026-05-05 13:32:43
Mostaqel.com,تصميم بورتفوليو شخصي إحترافي من الصفر,تصميم بورتفوليو شخصي احترافي الصفر تصميم بورتفوليو ملف اعمال شخصي احترافي pdf,تصميم بورتفوليو شخصي احترافي الصفر تصميم بورتفوليو ملف اعمال شخصي احترافي pdf,تصميم بورتفوليو (ملف أعمال) شخصي احترافي PDF,تصميم | بورتفوليو | شخصي | احترافي | الصفر | تصميم | بورتفوليو | ملف | اعمال | شخصي | احترافي | pdf,12,,,unknown,,,2026-05-05 13:27:05
Mostaqel.com,محلل أعمال تقني لإكمال وثيقة BRD + SRS لمشروع لوجستي,محلل اعمال تقني لاكمال وثيقه brd srs لمشروع لوجستي,محلل اعمال تقني لاكمال وثيقه brd srs لمشروع لوجستي,المشروع:,محلل | اعمال | تقني | لاكمال | وثيقه | brd | srs | لمشروع | لوجستي,9,,,unknown,,,2026-05-05 13:02:10
Mostaqel.com,مونتاج احترافي لفيديو,مونتاج احترافي لفيديو مونتاج احترافي لفيديو مدته دقيقه,مونتاج احترافي لفيديو مونتاج احترافي لفيديو مدته دقيقه,مونتاج احترافي لفيديو مدته 2 دقيقة,مونتاج | احترافي | لفيديو | مونتاج | احترافي | لفيديو | مدته | دقيقه,8,,,unknown,,,2026-05-05 12:41:53
Mostaqel.com,تصميم كيس أعلاف خاص لمركز نوبل ستيد,تصميم كيس اعلاف خاص لمركز نوبل ستيد ملخص تصميم هويه بصريه وتغليف لاكياس اعلاف خيول,تصميم كيس اعلاف خاص لمركز نوبل ستيد ملخص تصميم هويه بصريه وتغليف لاكياس اعلاف خيول,ملخص المشروع: تصميم هوية بصرية وتغليف لأكياس أعلاف خيول,تصميم | كيس | اعلاف | خاص | لمركز | نوبل | ستيد | ملخص | تصميم | هويه | بصريه | وتغليف | لاكياس | اعلاف | خيول,15,,,unknown,,,2026-05-05 12:40:11
Mostaqel.com,تعديل وحل أخطاء بتطبيق flutter واضافة اشياء,تعديل وحل اخطاء بتطبيق flutter واضافه اشياء السلام عليكم,تعديل وحل اخطاء بتطبيق flutter واضافه اشياء السلام عليكم,"السلام عليكم,",تعديل | وحل | اخطاء | بتطبيق | flutter | واضافه | اشياء | السلام | عليكم,9,,,unknown,,,2026-05-05 12:30:12
Mostaqel.com,أخصائي أداء وتسويق رقمي للمتجر الإلكتروني (Media Buyer),اخصايي اداء وتسويق رقمي للمتجر الالكتروني media buyer اخصايي حملات اعلانيه محترف لاداره وتطوير الحملات التسويقيه لمتجر ا,اخصايي اداء وتسويق رقمي للمتجر الالكتروني media buyer اخصايي حملات اعلانيه محترف لاداره وتطوير الحملات التسويقيه لمتجر الكتروني متخصص مجال الاناره، بهدف زياده المبيعات وتحقيق اعلي عايد علي الانفاق الاعلاني عبر منصات الاعلان المختلفه.,نبحث عن أخصائي حملات إعلانية محترف لإدارة وتطوير الحملات التسويقية لمتجر إلكتروني متخصص في مجال الإنارة، بهدف زيادة المبيعات وتحقيق أعلى عائد على الإنفاق الإعلاني عبر منصات الإعلان المختلفة.,اخصايي | اداء | وتسويق | رقمي | للمتجر | الالكتروني | media | buyer | اخصايي | حملات | اعلانيه | محترف | لاداره | وتطوير | الحملات | التسويقيه | لمتجر | الكتروني | متخصص | مجال | الاناره، | بهدف | زياده | المبيعات | وتحقيق | اعلي | عايد | علي | الانفاق | الاعلاني | عبر | منصات | الاعلان | المختلفه.,34,,,unknown,,,2026-05-05 12:28:26
Mostaqel.com,سكرتيرة عن بُعد لمدة شهر واحد,سكرتيره لمده شهر سكرتير سكرتيره لمده شهر واحد، للمساعده تنفيذ مهام متنوعه وتنسيق اعمال مختلفه توجيهات الاداره.,سكرتيره لمده شهر سكرتير سكرتيره لمده شهر واحد، للمساعده تنفيذ مهام متنوعه وتنسيق اعمال مختلفه توجيهات الاداره.,مطلوب سكرتير / سكرتيرة عن بُعد لمدة شهر واحد، للمساعدة في تنفيذ مهام متنوعة وتنسيق أعمال مختلفة حسب توجيهات الإدارة.,سكرتيره | لمده | شهر | سكرتير | سكرتيره | لمده | شهر | واحد، | للمساعده | تنفيذ | مهام | متنوعه | وتنسيق | اعمال | مختلفه | توجيهات | الاداره.,17,,,unknown,,,2026-05-05 12:28:06
Mostaqel.com,محاسب عام – لشركة قابضة وشركة تابعة,محاسب عام لشركه قابضه وشركه تابعه ضمن توسعنا، محاسب عام احترافي يمتلك خبره قويه لاداره المنظومه الماليه بشكل متكامل لشرك,محاسب عام لشركه قابضه وشركه تابعه ضمن توسعنا، محاسب عام احترافي يمتلك خبره قويه لاداره المنظومه الماليه بشكل متكامل لشركه قابضه وشركه تابعه لها، وفق اعلي المعايير المهنيه والتنظيميه.,ضمن توسّعنا، نبحث عن محاسب عام احترافي يمتلك خبرة قوية لإدارة المنظومة المالية بشكل متكامل لشركة قابضة وشركة تابعة لها، وفق أعلى المعايير المهنية والتنظيمية.,محاسب | عام | لشركه | قابضه | وشركه | تابعه | ضمن | توسعنا، | محاسب | عام | احترافي | يمتلك | خبره | قويه | لاداره | المنظومه | الماليه | بشكل | متكامل | لشركه | قابضه | وشركه | تابعه | لها، | وفق | اعلي | المعايير | المهنيه | والتنظيميه.,29,,,unknown,,,2026-05-05 12:24:40
Mostaqel.com,كاتب محتوى للمساعدة في إعداد ملزمة تعليمية موجهة لطلاب الجامعة,كاتب محتوي للمساعده اعداد ملزمه تعليميه موجهه لطلاب الجامعه وصف,كاتب محتوي للمساعده اعداد ملزمه تعليميه موجهه لطلاب الجامعه وصف,وصف المشروع:,كاتب | محتوي | للمساعده | اعداد | ملزمه | تعليميه | موجهه | لطلاب | الجامعه | وصف,10,,,unknown,,,2026-05-05 12:23:38
Mostaqel.com,صناع محتوى مبدعين ( ترند ) تيك توك و سناب و انستقرام,صناع محتوي مبدعين ترند تيك توك سناب انستقرام موقع الكتروني قيد الانشاء لعرض الازياء دروب شوبينق,صناع محتوي مبدعين ترند تيك توك سناب انستقرام موقع الكتروني قيد الانشاء لعرض الازياء دروب شوبينق,"موقع الكتروني قيد الانشاء لعرض الازياء "" دروب شوبينق""",صناع | محتوي | مبدعين | ترند | تيك | توك | سناب | انستقرام | موقع | الكتروني | قيد | الانشاء | لعرض | الازياء | دروب | شوبينق,16,,,unknown,,,2026-05-05 12:22:21
Mostaqel.com,مصمم بوربوينت احترافي,مصمم بوربوينت احترافي ارغب مصمم محترف لعمل بوربوينت احترافي وعمل بوستر,مصمم بوربوينت احترافي ارغب مصمم محترف لعمل بوربوينت احترافي وعمل بوستر,ارغب في مصمم محترف لعمل بوربوينت احترافي  وعمل بوستر,مصمم | بوربوينت | احترافي | ارغب | مصمم | محترف | لعمل | بوربوينت | احترافي | وعمل | بوستر,11,,,unknown,,,2026-05-05 12:16:49
Mostaqel.com,فيديو تسويقي لرحلة يخت,فيديو تسويقي لرحله يخت تصميم فيديو بالذكاء الصناعي لرحله يخت شامله ورشه نفسيه ويوجا وغداء,فيديو تسويقي لرحله يخت تصميم فيديو بالذكاء الصناعي لرحله يخت شامله ورشه نفسيه ويوجا وغداء,تصميم فيديو بالذكاء الصناعي لرحلة يخت شاملة ورشة نفسية ويوجا وغداء,فيديو | تسويقي | لرحله | يخت | تصميم | فيديو | بالذكاء | الصناعي | لرحله | يخت | شامله | ورشه | نفسيه | ويوجا | وغداء,15,,,unknown,,,2026-05-05 11:55:11
Mostaqel.com,مختص SEO لتحسين متجر إلكتروني وزيادة الظهور في نتائج البحث,مختص seo لتحسين متجر الكتروني وزياده الظهور نتايج البحث ابحث خبير seo محترف علي تحسين متجر الكتروني متخصص مجال الاناره ب,مختص seo لتحسين متجر الكتروني وزياده الظهور نتايج البحث ابحث خبير seo محترف علي تحسين متجر الكتروني متخصص مجال الاناره بهدف رفع ترتيب الموقع نتايج البحث وزياده الزيارات العضويه وتحسين معدل التحويل.,أبحث عن خبير SEO محترف للعمل على تحسين متجر إلكتروني متخصص في مجال الإنارة بهدف رفع ترتيب الموقع في نتائج البحث وزيادة الزيارات العضوية وتحسين معدل التحويل.,مختص | seo | لتحسين | متجر | الكتروني | وزياده | الظهور | نتايج | البحث | ابحث | خبير | seo | محترف | علي | تحسين | متجر | الكتروني | متخصص | مجال | الاناره | بهدف | رفع | ترتيب | الموقع | نتايج | البحث | وزياده | الزيارات | العضويه | وتحسين | معدل | التحويل.,32,,,unknown,,,2026-05-05 11:53:58
Mostaqel.com,تصميم هوية بصرية متكاملة لعلامة تجارية لمكتبة (قرطاسيات، طباعة، تغليف),تصميم هويه بصريه متكامله لعلامه تجاريه لمكتبه قرطاسيات، طباعه، تغليف وصف,تصميم هويه بصريه متكامله لعلامه تجاريه لمكتبه قرطاسيات، طباعه، تغليف وصف,**وصف المشروع:**,تصميم | هويه | بصريه | متكامله | لعلامه | تجاريه | لمكتبه | قرطاسيات، | طباعه، | تغليف | وصف,11,,,unknown,,,2026-05-05 11:40:22
Mostaqel.com,مطلوب صناع محتوى مبدعين ( ترند ) تيك توك,صناع محتوي مبدعين ترند تيك توك شركه خبره 11 عاما توريد المنتجات لدينا متجر الكتروني يضم اكثر 1000 منتج متنوع.نبحث مبدعين,صناع محتوي مبدعين ترند تيك توك شركه خبره 11 عاما توريد المنتجات لدينا متجر الكتروني يضم اكثر 1000 منتج متنوع.نبحث مبدعين,شركة خبرة 11 عاماً في توريد المنتجات ، لدينا متجر إلكتروني يضم أكثر من 1000 منتج متنوع.نبحث عن مبدعين,صناع | محتوي | مبدعين | ترند | تيك | توك | شركه | خبره | 11 | عاما | توريد | المنتجات | لدينا | متجر | الكتروني | يضم | اكثر | 1000 | منتج | متنوع.نبحث | مبدعين,21,,,unknown,,,2026-05-05 11:37:38
Mostaqel.com,بناء هوية لمتجر سلة والتعديل على الألوان والمنتجات,بناء هويه لمتجر سله والتعديل علي الالوان والمنتجات تصميم هويه بصريه للموقع وبنرات تسويقيه,بناء هويه لمتجر سله والتعديل علي الالوان والمنتجات تصميم هويه بصريه للموقع وبنرات تسويقيه,تصميم هوية بصرية للموقع وبنرات تسويقية,بناء | هويه | لمتجر | سله | والتعديل | علي | الالوان | والمنتجات | تصميم | هويه | بصريه | للموقع | وبنرات | تسويقيه,14,,,unknown,,,2026-05-05 11:33:49
Mostaqel.com,حل مشكلة مشروع  WHMCS,حل مشكله whmcs السلام عليكم,حل مشكله whmcs السلام عليكم,السلام عليكم,حل | مشكله | whmcs | السلام | عليكم,5,,,unknown,,,2026-05-05 11:33:02
Mostaqel.com,تسويق المتجر الإلكتروني وزيادة الزيارات,تسويق المتجر الالكتروني وزياده الزيارات السلام عليكم ورحمه الله وبركاته,تسويق المتجر الالكتروني وزياده الزيارات السلام عليكم ورحمه الله وبركاته,السلام عليكم ورحمة الله وبركاته,تسويق | المتجر | الالكتروني | وزياده | الزيارات | السلام | عليكم | ورحمه | الله | وبركاته,10,,,unknown,,,2026-05-05 11:19:22
Mostaqel.com,تصميم فيديو موشن جرافيك إعلاني لتطبيق مسرّة خلال يومين,تصميم فيديو موشن جرافيك اعلاني لتطبيق مسره خلال يومين احتاج مصمم موشن جرافيك محترف لتنفيذ فيديو اعلاني قصير لتطبيق مسره،,تصميم فيديو موشن جرافيك اعلاني لتطبيق مسره خلال يومين احتاج مصمم موشن جرافيك محترف لتنفيذ فيديو اعلاني قصير لتطبيق مسره، مخصص للنشر علي منصات التواصل الاجتماعي.,أحتاج مصمم موشن جرافيك محترف لتنفيذ فيديو إعلاني قصير لتطبيق مسرّة، مخصص للنشر على منصات التواصل الاجتماعي.,تصميم | فيديو | موشن | جرافيك | اعلاني | لتطبيق | مسره | خلال | يومين | احتاج | مصمم | موشن | جرافيك | محترف | لتنفيذ | فيديو | اعلاني | قصير | لتطبيق | مسره، | مخصص | للنشر | علي | منصات | التواصل | الاجتماعي.,26,,,unknown,,,2026-05-05 11:16:01
Mostaqel.com,جمع قاعدة بيانات أفلام ومسلسلات وبرامج و إعلانات عربية,جمع قاعده بيانات افلام ومسلسلات وبرامج اعلانات عربيه محتاج قاعده بيانات افلام ومسلسلات وبرامج عربيه,جمع قاعده بيانات افلام ومسلسلات وبرامج اعلانات عربيه محتاج قاعده بيانات افلام ومسلسلات وبرامج عربيه,محتاج قاعدة بيانات افلام ومسلسلات وبرامج عربية,جمع | قاعده | بيانات | افلام | ومسلسلات | وبرامج | اعلانات | عربيه | محتاج | قاعده | بيانات | افلام | ومسلسلات | وبرامج | عربيه,15,,,unknown,,,2026-05-05 11:14:33
Mostaqel.com,تعديلات على شعار وتصميم مطبوعات لشركة شحن,تعديلات علي شعار وتصميم مطبوعات لشركه شحن مصمم محترف لعمل التالي,تعديلات علي شعار وتصميم مطبوعات لشركه شحن مصمم محترف لعمل التالي,مطلوب مصمم محترف لعمل التالي,تعديلات | علي | شعار | وتصميم | مطبوعات | لشركه | شحن | مصمم | محترف | لعمل | التالي,11,,,unknown,,,2026-05-05 11:02:36
Mostaqel.com,تعديل على عرض تقديمي,تعديل علي عرض تقديمي عرض تقديمي طبي المحتوي والملف جاهز ابي تعديل علي التصميم ٣٨ سلايد ابغي التسليم خلال ١٢ ساعه,تعديل علي عرض تقديمي عرض تقديمي طبي المحتوي والملف جاهز ابي تعديل علي التصميم ٣٨ سلايد ابغي التسليم خلال ١٢ ساعه,عرض تقديمي طبي المحتوى والملف جاهز بس ابي تعديل على التصميم ٣٨ سلايد ابغى التسليم خلال ١٢ ساعة,تعديل | علي | عرض | تقديمي | عرض | تقديمي | طبي | المحتوي | والملف | جاهز | ابي | تعديل | علي | التصميم | ٣٨ | سلايد | ابغي | التسليم | خلال | ١٢ | ساعه,21,,,unknown,,,2026-05-05 10:14:30
Mostaqel.com,نبحث عن خبير Odoo لاستشارة عملية وتقنية,خبير odoo لاستشاره عمليه وتقنيه طلب استشاره نظام odoo,خبير odoo لاستشاره عمليه وتقنيه طلب استشاره نظام odoo,طلب استشارة – نظام Odoo,خبير | odoo | لاستشاره | عمليه | وتقنيه | طلب | استشاره | نظام | odoo,9,,,unknown,,,2026-05-05 09:34:11
Mostaqel.com,بوت ai,بوت ai احتاج بوت ai احمله جهازي يساعدني انجاز المهام الجدوله وترتيب المواعيد والترجمه نظام سيري وغيرها المهام البسيطه,بوت ai احتاج بوت ai احمله جهازي يساعدني انجاز المهام الجدوله وترتيب المواعيد والترجمه نظام سيري وغيرها المهام البسيطه,احتاج بوت ai احمله في جهازي يساعدني في انجاز المهام مثل الجدوله وترتيب المواعيد والترجمه مثل نظام ( سيري ) وغيرها من المهام البسيطه,بوت | ai | احتاج | بوت | ai | احمله | جهازي | يساعدني | انجاز | المهام | الجدوله | وترتيب | المواعيد | والترجمه | نظام | سيري | وغيرها | المهام | البسيطه,19,,,unknown,,,2026-05-05 09:24:59
Mostaqel.com,حصص تعليمية لإعداد جدول زمني لأعمال تطوير مشروع متعدد الاستخدام,حصص تعليميه لاعداد جدول زمني لاعمال تطوير متعدد الاستخدام تدريبي احد الزملاء الخبراء التخطيط لاعداد جدول زمني مبديي prel,حصص تعليميه لاعداد جدول زمني لاعمال تطوير متعدد الاستخدام تدريبي احد الزملاء الخبراء التخطيط لاعداد جدول زمني مبديي preliminary project schedule لمشروع متعدد الاستخدامات مدينه الرياض، بناء علي محددات زمنيه محدده، وبما يشمل اعمال الحفر، التصميم، والتنفيذ لجميع مكونات المشروع.,مطلوب تدريبي من أحد الزملاء الخبراء في التخطيط لإعداد جدول زمني مبدئي (Preliminary Project Schedule) لمشروع متعدد الاستخدامات في مدينة الرياض، بناءً على محددات زمنية محددة، وبما يشمل أعمال الحفر، التصميم، والتنفيذ لجميع مكونات المشروع.,حصص | تعليميه | لاعداد | جدول | زمني | لاعمال | تطوير | متعدد | الاستخدام | تدريبي | احد | الزملاء | الخبراء | التخطيط | لاعداد | جدول | زمني | مبديي | preliminary | project | schedule | لمشروع | متعدد | الاستخدامات | مدينه | الرياض، | بناء | علي | محددات | زمنيه | محدده، | وبما | يشمل | اعمال | الحفر، | التصميم، | والتنفيذ | لجميع | مكونات | المشروع.,40,,,unknown,,,2026-05-05 09:19:40
Mostaqel.com,تصميم موقع وهوية لبراند منتجات كورية,تصميم موقع وهويه لبراند منتجات كوريه نبذه العلامه التجاريه glow,تصميم موقع وهويه لبراند منتجات كوريه نبذه العلامه التجاريه glow,نبذة عن العلامة التجارية K Glow,تصميم | موقع | وهويه | لبراند | منتجات | كوريه | نبذه | العلامه | التجاريه | glow,10,,,unknown,,,2026-05-05 09:18:11
Mostaqel.com,إدارة وصناعة محتوى Reels و Personal Branding على TikTok ووسائل التواصل,اداره وصناعه محتوي reels personal branding علي tiktok ووسايل التواصل وصف,اداره وصناعه محتوي reels personal branding علي tiktok ووسايل التواصل وصف,وصف المشروع:,اداره | وصناعه | محتوي | reels | personal | branding | علي | tiktok | ووسايل | التواصل | وصف,11,,,unknown,,,2026-05-05 09:06:44
Mostaqel.com,مونتير فيديو لعمل فيديو تسويقي لشقة تشطيب,مونتير فيديو لعمل فيديو تسويقي لشقه تشطيب محتاج فيديو مونتير محترف لعمل فيديو تسويقي لشغل تشطيبات شقق.,مونتير فيديو لعمل فيديو تسويقي لشقه تشطيب محتاج فيديو مونتير محترف لعمل فيديو تسويقي لشغل تشطيبات شقق.,محتاج فيديو مونتير محترف لعمل فيديو تسويقي لشغل تشطيبات شقق.,مونتير | فيديو | لعمل | فيديو | تسويقي | لشقه | تشطيب | محتاج | فيديو | مونتير | محترف | لعمل | فيديو | تسويقي | لشغل | تشطيبات | شقق.,17,,,unknown,,,2026-05-05 08:56:59
Mostaqel.com,طلب موقع   او مدونة الأنسب,طلب موقع او مدونه الانسب عندي استضافه هوستنقر وvps kvm يعمل n8n,طلب موقع او مدونه الانسب عندي استضافه هوستنقر وvps kvm يعمل n8n,عندي استضافه  هوستنقر    وvps  KVM 2  يعمل عليه n8n,طلب | موقع | او | مدونه | الانسب | عندي | استضافه | هوستنقر | وvps | kvm | يعمل | n8n,12,,,unknown,,,2026-05-05 08:53:44
Mostaqel.com,إنشاء فيديو دعائي سينمائي,انشاء فيديو دعايي سينمايي بحث مصمم فيديو احترافي بالذكاء الاصطناعي لانشاء فيديو دعايي سينمايي لتقنيه زراعيه موجهه للشركا,انشاء فيديو دعايي سينمايي بحث مصمم فيديو احترافي بالذكاء الاصطناعي لانشاء فيديو دعايي سينمايي لتقنيه زراعيه موجهه للشركات والمشاريع الكبري السعوديه، باسلوب واقعي وفخم مرتبط بالاستدامه ورويه 2030,بحث عن مصمم فيديو احترافي بالذكاء الاصطناعي لإنشاء فيديو دعائي سينمائي لتقنية زراعية موجهة للشركات والمشاريع الكبرى في السعودية، بأسلوب واقعي وفخم مرتبط بالاستدامة ورؤية 2030,انشاء | فيديو | دعايي | سينمايي | بحث | مصمم | فيديو | احترافي | بالذكاء | الاصطناعي | لانشاء | فيديو | دعايي | سينمايي | لتقنيه | زراعيه | موجهه | للشركات | والمشاريع | الكبري | السعوديه، | باسلوب | واقعي | وفخم | مرتبط | بالاستدامه | ورويه | 2030,28,,,unknown,,,2026-05-05 08:46:48
Mostaqel.com,حساب كميات,حساب كميات حصر كميات قسيمه,حساب كميات حصر كميات قسيمه,مطلوب حصر كميات قسيمه,حساب | كميات | حصر | كميات | قسيمه,5,,,unknown,,,2026-05-05 08:45:11
Mostaqel.com,تطوير تطبيقات Flutter مع خبرة قوية في Laravel (PHP),تطوير تطبيقات flutter خبره قويه laravel php مبرمج محترف لديه خبره تطوير تطبيقات flutter خبره قويه laravel php علي اجراء ,تطوير تطبيقات flutter خبره قويه laravel php مبرمج محترف لديه خبره تطوير تطبيقات flutter خبره قويه laravel php علي اجراء التعديلات والتحسينات علي تطبيق جاهز.,نبحث عن مبرمج محترف لديه خبرة في تطوير تطبيقات Flutter مع خبرة قوية في Laravel (PHP) للعمل على إجراء بعض التعديلات والتحسينات على تطبيق جاهز.,تطوير | تطبيقات | flutter | خبره | قويه | laravel | php | مبرمج | محترف | لديه | خبره | تطوير | تطبيقات | flutter | خبره | قويه | laravel | php | علي | اجراء | التعديلات | والتحسينات | علي | تطبيق | جاهز.,25,,,unknown,,,2026-05-05 08:27:32
Mostaqel.com,فيديو إعلاني 3D لغسالة iLK التركية (سعة 8 كغم) بمدة 30 ثانية,فيديو اعلاني 3d لغساله ilk التركيه سعه كغم بمده 30 ثانيه لسلام علیكم رحمه الله بركاته,فيديو اعلاني 3d لغساله ilk التركيه سعه كغم بمده 30 ثانيه لسلام علیكم رحمه الله بركاته,لسلام علیكم و رحمة الله و بركاته,فيديو | اعلاني | 3d | لغساله | ilk | التركيه | سعه | كغم | بمده | 30 | ثانيه | لسلام | علیكم | رحمه | الله | بركاته,16,,,unknown,,,2026-05-05 08:26:01
Mostaqel.com,شخص متخصص لتنسيق ورقة علمية,شخص متخصص لتنسيق ورقه علميه يوجد ورقه علميه والمطلوب تنسيقها تعليمات مجله معينه .... ايضا اضافه الجداول ملف اخر تنسيقها ,شخص متخصص لتنسيق ورقه علميه يوجد ورقه علميه والمطلوب تنسيقها تعليمات مجله معينه .... ايضا اضافه الجداول ملف اخر تنسيقها المناسب المجله المحدده,يوجد ورقة علمية والمطلوب تنسيقها حسب تعليمات مجلة معينه .... ايضا اضافة الجداول في ملف اخر مع تنسيقها المناسب حسب المجلة المحددة,شخص | متخصص | لتنسيق | ورقه | علميه | يوجد | ورقه | علميه | والمطلوب | تنسيقها | تعليمات | مجله | معينه | .... | ايضا | اضافه | الجداول | ملف | اخر | تنسيقها | المناسب | المجله | المحدده,23,,,unknown,,,2026-05-05 08:06:31
Mostaqel.com,تحويل موقع WordPress من Elementor إلى Gutenberg مع تحسين Core Web Vitals و SEO,تحويل موقع wordpress elementor الي gutenberg تحسين core web vitals seo مطور wordpress محترف علي تحويل موقعنا الي نظام gu,تحويل موقع wordpress elementor الي gutenberg تحسين core web vitals seo مطور wordpress محترف علي تحويل موقعنا الي نظام gutenberg,نبحث عن مطوّر WordPress محترف للعمل على تحويل موقعنا إلى نظام Gutenberg,تحويل | موقع | wordpress | elementor | الي | gutenberg | تحسين | core | web | vitals | seo | مطور | wordpress | محترف | علي | تحويل | موقعنا | الي | نظام | gutenberg,20,,,unknown,,,2026-05-05 07:47:58
Mostaqel.com,تصميم شخصية بال AI قريبة للواقع,تصميم شخصيه بال ai قريبه للواقع محتوي تسويقي اريد ان يصمم احد شخصيه بال ai قريبه للواقع لاعتمدها فيديوات,تصميم شخصيه بال ai قريبه للواقع محتوي تسويقي اريد ان يصمم احد شخصيه بال ai قريبه للواقع لاعتمدها فيديوات,ل محتوى تسويقي اريد ان يصمم احد شخصيه بال AI قريبه للواقع  لاعتمدها في فيديوات,تصميم | شخصيه | بال | ai | قريبه | للواقع | محتوي | تسويقي | اريد | ان | يصمم | احد | شخصيه | بال | ai | قريبه | للواقع | لاعتمدها | فيديوات,19,,,unknown,,,2026-05-05 07:36:44
Mostaqel.com,تصميم بوث 3*3,تصميم بوث تصميم بوث المحتوي جاهز متبقي الفكره التصميمه,تصميم بوث تصميم بوث المحتوي جاهز متبقي الفكره التصميمه,تصميم بوث 3*3 المحتوى جاهز متبقي الفكرة التصميمة,تصميم | بوث | تصميم | بوث | المحتوي | جاهز | متبقي | الفكره | التصميمه,9,,,unknown,,,2026-05-05 07:36:07
Mostaqel.com,تصميم داخلي  لتاون هاوس,تصميم داخلي لتاون هاوس لدي مخطط تاون هاوس واحتاج تصميم حديث عصري للمساحات ادناه يتناسب تطلعاتي,تصميم داخلي لتاون هاوس لدي مخطط تاون هاوس واحتاج تصميم حديث عصري للمساحات ادناه يتناسب تطلعاتي,لدي مخطط ل تاون هاوس واحتاج تصميم حديث عصري للمساحات ادناه بما  يتناسب مع تطلعاتي,تصميم | داخلي | لتاون | هاوس | لدي | مخطط | تاون | هاوس | واحتاج | تصميم | حديث | عصري | للمساحات | ادناه | يتناسب | تطلعاتي,16,,,unknown,,,2026-05-05 07:35:08
Mostaqel.com,موقع شخصي,موقع شخصي السلام عليكم,موقع شخصي السلام عليكم,السلام عليكم,موقع | شخصي | السلام | عليكم,4,,,unknown,,,2026-05-05 07:34:22
Mostaqel.com,مصمم جرافيك محترف لتصميم سوشيال ميديا أو بطاقات أعمال لمدة شهر,مصمم جرافيك محترف لتصميم سوشيال ميديا او بطاقات اعمال لمده شهر ابحث مصمم جرافيك محترف لديه خبره تصميم المواد البصريه الا,مصمم جرافيك محترف لتصميم سوشيال ميديا او بطاقات اعمال لمده شهر ابحث مصمم جرافيك محترف لديه خبره تصميم المواد البصريه الاحترافيه، علي لمده 30 يوم.,أبحث عن مصمم جرافيك محترف لديه خبرة في تصميم المواد البصرية الاحترافية، للعمل على مشروع لمدة 30 يوم.,مصمم | جرافيك | محترف | لتصميم | سوشيال | ميديا | او | بطاقات | اعمال | لمده | شهر | ابحث | مصمم | جرافيك | محترف | لديه | خبره | تصميم | المواد | البصريه | الاحترافيه، | علي | لمده | 30 | يوم.,25,,,unknown,,,2026-05-05 06:59:42
Mostaqel.com,تحسين لموقع ووردبريس,تحسين لموقع ووردبريس اهلا,تحسين لموقع ووردبريس اهلا,اهلا,تحسين | لموقع | ووردبريس | اهلا,4,,,unknown,,,2026-05-05 06:50:41
Mostaqel.com,برمجة برنامج معارض السيارات,برمجه برنامج معارض السيارات برنامج خاص بمعارض السيارات يحتوي علي بيانات تفصيليه السياره والماركه,برمجه برنامج معارض السيارات برنامج خاص بمعارض السيارات يحتوي علي بيانات تفصيليه السياره والماركه,برنامج خاص بمعارض السيارات يحتوي على بيانات تفصيلية عن السيارة والماركة,برمجه | برنامج | معارض | السيارات | برنامج | خاص | بمعارض | السيارات | يحتوي | علي | بيانات | تفصيليه | السياره | والماركه,14,,,unknown,,,2026-05-05 06:49:05
Mostaqel.com,تصميم وترتيب متجر إلكتروني,تصميم وترتيب متجر الكتروني تصميم متجر الكتروني وترتيب المنتجات والاسعار,تصميم وترتيب متجر الكتروني تصميم متجر الكتروني وترتيب المنتجات والاسعار,تصميم متجر إلكتروني وترتيب المنتجات والأسعار,تصميم | وترتيب | متجر | الكتروني | تصميم | متجر | الكتروني | وترتيب | المنتجات | والاسعار,10,,,unknown,,,2026-05-05 06:44:58
